"ai_id","turnout"
"a053a089822e4c798038d706b87517b3",1
"f1f02794ab1d63523160a3ef881dce81",0
"3d529d90d0bd74d661866407db7a7c19",0
"0bafe8fa8aa32b03dbcb0d638cace535",1
"b10236bbfd15b3f79400975477089388",1
"b754198e31bd862f5b8f8264627c3474",0
"ff8e894cb0fba9f61cc71c37c3efecef",1
"8a05ea25e30f5d9e5dd90af9c6aaa20f",0
"b00db8bbe1515215900ced6fb409c7f7",1
"09b93e8430fc1aaa9f360a1adb2cadc8",1
"140fa6254809122dedb521e79ffbd26e",1
"43b823a72115086e39c750eab55e415f",0
"7b93517d9ba3447e3c8486023d0561b4",1
"489f890df479314e0eed31b2864760e0",0
"e68a643e0b00f7b2fdb29926cf2e3723",0
"3c0115eb4f480912568fa04e411c0d6a",1
"6dcb6cad9a8dfa598309c9a3c477453f",0
"36ef49b789d6d2bfcdbd4126cb846a37",1
"a6dbfdb2eee279b9399bbb4b5d30fa66",1
"80c1d905d45f2af60610a002f072239e",1
"ae7c11d5f82b10a823602d8f8254fd62",1
"89a8d8a7e81de1ecb66002b583c7b250",1
"02da9bd1fd8f330c17b3094f2fe50166",1
"11f6704abb1b891bd019980b876b2091",1
"d548d5fd151dca6f5ca610b5298e4d2e",1
"223c1c3961ede129844c277e4ff68c26",1
"ab611b144c154cc0915e93d5282733e8",0
"f03bf25f3be16956ee80a2409ad6dc25",0
"0fb62d040c49576807f0eeb0a2fb2b1d",0
"050687e2d663d782cf5aa7c333b04b69",1
"34d897cc5fcd0595803889d1625de800",1
"3d7e8cf64bc635704f080cb58a3edc08",1
"56486b39562bafa909a2e7ec94e9fa16",1
"a669b5aaa02cf6aec4025e8f2efd6477",1
"39c29a27335c6c534bec5deb5c8f8277",1
"4d01bbc621fe73b180869602245acdf4",0
"e0299c2a1f97d064f90362d547713eda",0
"cfdb6a4c747ad1932c730ad57adf6454",0
"6579e146d2fee88c939303d8e26f5c3f",1
"8fd2a1e113ed1a34e627a699e607ee69",1
"560906094940c7f42e962132127d9f0a",1
"d475e9cdd5a3672ec059e56c2e4773d2",1
"a07a178753260e830a1ef2a23beae568",1
"84c69439a55d9efbc3f15c0913fe7693",1
"24938e973ff829ac7084c99a95cb53a6",1
"28509e7468e73fb4cb2ada94cd775dcb",0
"b49a57f0f5ac11fa7916632d332a0663",1
"eba4cdbb1ed6a88e3973ea5300b187da",1
"ca18661b7cad07b2793e570f9793297a",0
"3e18658e058ec0564bf875ee1b67dad7",1
"bc0882943c9f320bf75323815fafbf9e",1
"c2a18241a8def08dafb7ec2f97773eb1",1
"7a4aa8279e393812050dd39e6bad9638",1
"76ef5c51e08c1fe95959b7217ad83fed",1
"1896d95a2270b76841ec0fa40e6267ca",1
"736a59a01b27867b99608259b47a834e",0
"e2809dc9c76431f5da65cf8416ff1566",1
"bbe9f1ea52cec27f7db0c68ea1797a4e",1
"f11e3b73a7c9dc43d4f2e38fd983d5e3",1
"5b497afd1bb4707a1dac9b9b37165191",0
"c83b0c24faf210c3d4db34ddb8c4513a",0
"779bf53f57a894c02ceab656c0e304f3",1
"5ca5b75f588a220e46f5eae45b604096",1
"2ac3283e598486d8019e062d2b1a72dd",0
"dba56a78ba2988c040c1803742c82efc",0
"ef2d4f2f3119b1e9ae9bf2f485eb42c3",0
"f1a538d742067efc178416b047df5cb0",0
"79055ca79c2dce1860161daef03f2b63",0
"4bc756e54cc8264dbf9c6487d638750c",1
"65fa5965c9f8bb1888f0948572deb318",1
"05048baa31d1eb3d298547306ea0a73b",1
"f8cd4781dd6ae4ccb32a653db017ae94",1
"dea7f5ad0624981be90a2519549100e2",0
"99a37fd87cb44bcee8b5f975bfb1f3bc",0
"e13ad89e554ea0c063fa953c09b4bdc0",0
"84f7f5e29124ed49da30cd5cdb0c5caa",1
"778398b27f8ebeacec9af221c9bb5784",1
"099ab7c002ad3a4c6d7a9bf61a72ac22",1
"e9b787af17753f4d66219f921274fae7",1
"66437be6e89e75aaca381b386b265450",1
"f72291eeee5846b7641eda6f1fc36a4e",0
"c6d66c0130a90d64b1cf2b3cd9503fd9",1
"bb9fcd6a693622551f009ae320fed7f5",1
"38707aab2a38f2639cc672410c4ebe6d",1
"b7dec078a8dc822fa844a3e0b8489118",0
"5ec7bd444c0df6d8f508e119e18f5640",0
"6ca29c0da3a5157ea6bea99fd0973f1f",1
"ff9e0e74f78fac340cb80e5f0d932545",1
"f6d495bae5cdf021c2e12bed65910083",1
"746cca1f84aff7249b2f062c45bb895a",1
"1f4bfa0c2451430c2f00a7ac4a2c02d2",1
"5889d6c620ce958606ab644179c89ca0",1
"1c39fa0d17f63c95da284eb9b640918a",0
"7ec300f67a37beaa7efbb4cc06bab1fa",1
"a9515be4af5908fbe3ef8f7657b866d6",1
"845f93dd2a69e47713cd9f2598298680",0
"fa26116ea3890b7a8198dbf30175f50c",0
"fb44d5c5f0feba88c19b915b0fc5987d",1
"daa9d7a40a2575a4c6abe49acbcc4abf",1
"4150d7da5129256ef216ce3cc6737d6b",1
"e001c1744b1ef62cbce5262e7b9267bc",1
"e0375ff32a76b033cf10a20c1298bd82",1
"c5a0744ce0cb089ef2636c964f78100b",0
"2fe2ef6f1335166f7aefa9c4aea55630",0
"4129d43a70e77950f05d7ba337f56de2",1
"6cba9e1b92db6e9a948e63c8cd7daa7c",1
"1aafda04f7d5709c708e02b15e400705",0
"fdf79382a82ee6749f0558cc6e8680a1",1
"dc074669f31c7f507dc68aa87c28ca88",1
"0be8d4decfc2c05d1a5c1a97f62d395e",1
"fefc5bd10a660d1f63cd3ee3c06041b2",1
"dc334c1b1fda1ed7aaeb599ea5b812d5",1
"842e0ff72abc9994d31269a64f1eac26",0
"743518511ce4cd66dae1f28cae512ea7",0
"d72d409deabc18f3adca738be2449c57",1
"7f886d6ddc58d43376d9ba1ada1144f2",1
"1e0bfe6857893a5a214de655d414919e",1
"5d05f9cd1f255b077b269a0b90d0da72",1
"cdc108d5d0e6cdf21eff72e2a710c5b5",1
"8a7423615b6dac7225004920fbe4dd64",1
"2747ba10a0efa5e0cf3784a34316b954",1
"f2b409bc7b3af5f795b156eeb9bccbcf",1
"da7926511d81ae67fa4640d0490bdb46",1
"24bd0d163db25e4ca67848f1df2818de",1
"1ec3901e1cbef82dc0a0d47621ab3627",1
"74d45cb2f9a0847ada4a053e722e6ed2",0
"65d2e57c5195afe13f391a38b0a612f4",1
"3262b59ee000e672f41ad11fa97614e5",0
"9d1035a48a82404534cf822259e946e6",0
"54fbbc860096b43f03640017abebf614",1
"b3dac58190795a8b9536d52d1c07fe68",1
"2dbb6a37477608dddc333638b92ccf46",0
"967c9e2e8e6b6eee56199a733eeb73a1",1
"84d1982d29f5e40aa71239b3a9d5b374",0
"5ceae1287fccc2dd31bfbb945c4ff8e7",0
"b91e7f1ea94850b8d82b47350f3bc8da",1
"93d596b4b022e0eb793a9a6b1b6b3569",1
"b2a4ab77561b7565c3866f62698fbf82",1
"80dad130daa4f01204e40477bdb59d6f",1
"ef447ca4052afcba0c33a348cd752985",1
"5fee52ffc8e45097d810f08bec865ec3",1
"1fb5a39a8cf957a5b9366fdf4d9e2e4b",1
"bfe74f938b109e1ae95a5512721c9c19",0
"b520dd51d9de31657ef9a748e984599a",1
"2003524e745c2f6d1f443b99d1699a77",0
"023872b08af9beaeeb1d3115705b1cde",1
"46e1debecb1d01422e4e31ba8a1c740c",0
"97021a967ffd49b69ff789254fe4f5b5",1
"43347e91da44edd6218716eddab61829",1
"77cf9eb8de23b7f5244c12273799a38b",1
"fffbaae2b725a8562d0793c86cd4f372",1
"11fb6c694f68be9be6c8db790fa82fd4",0
"f31f6f8ca21a362aed574b7f1583280b",1
"6d05b983165a5917ed4fece262d5a862",1
"9de0a85c4199f1083468909f377ebb2f",0
"767716440b9f5693c3f516680b3b92a6",1
"c70394ac73356b2ee9fc9cd686e91864",1
"210e7f09c423e135e4ed82ab188a8f9c",0
"0b4962419228484fe9b879e1837a1530",1
"9686b8fe9707d75eecbbded8486025f4",1
"7ac0c95c057413ea4c68dcef14f947bc",1
"46d252ea652ca9dc5f6cc35452170f6a",1
"78e120c7f7fda80284bb59b617f5f4f7",1
"b825116300c3b3fd9bddd8e349ab59ea",0
"365eec82ea8b69e0fce714b90d23b4c4",1
"092526feed2a205ca762f4ece7c17978",1
"349eaa0ebbd0e2cc029bdef1d036c6f0",1
"0d81fc537bbed292c23eee890868e2d7",0
"e72fcb5414d2a8c5ca92fabe316ff957",1
"985dc73df25c4f4710865f695eaa55b0",1
"e86c452bf158e26fddf6fa3829e793f2",1
"2d0e4a3b53aff55017cb196158832403",1
"ce0716403835a7fcd95f7bca9b45a295",1
"cd3f699b66087b99d34a78fd918111a6",1
"1438b28f75f06094ec0e2edcdaf60d76",1
"8ff96f7412970901d940c445bc595dbe",1
"1c7fcb01bc46050f441186c920e2894b",0
"298d1d6c53c9d4bd2f4a2d2e64fbd8e9",0
"61e62d7e70a3af0bf75ba14e3cee0d1b",1
"a1d41d029ac081cdaf3515a2fa1dc601",1
"dfc03e640a92d334d490bec1aa6dcbaa",1
"9a81ed5070763a877bcc6f30a6fb693a",0
"82974372b95e4beb29668cda1d095fce",1
"fe56964038845980725690cd9a27639e",1
"b651c83218b0c90e7a96630b573717aa",1
"fde258827e1cad3495517021ddb0a4ec",1
"3ab221092bf6fc03ce628d4db30c12de",1
"e3ee5aa8027ac56569bc4d3362960657",0
"4df83627743d6e717beb33acd96f87a7",0
"ae0f4c4425d009048f76fbcde469c26d",1
"1111f7025bab06cbad9beee034fd5df5",0
"6425a5739cce2465e99361d873a3b2b4",1
"72dc5a3c4cacb1e8ad0bf33ca915555e",0
"b2fdeecbc10b0258890f25bc58081ca1",1
"7f34efa0d23b4e7359416e491adbaba8",0
"71bdb4f18c9caa06d0d58d0426a1293b",0
"2539cd062d992c4604868b0aa159de53",1
"277e2292ac01ec199a63ded624db742f",1
"2a42c994ee8c4c37f30f66066354610d",1
"33277ac3e6e3443166e96b632b1cc49b",0
"28b324c5446e7ba3bf9c249a39e5d69e",1
"80b008cb88e01a887913a635359f1931",1
"ea0e05e1842b5a40761b43a8f3cdf320",0
"1035d7a0c7d9de8c2a42a4562391bf76",1
"8c563a3eb5cdb7fd662987ddc7dcff30",1
"cf345138f8aae72053bfe8b30d26c67c",1
"08d22cc31cca0e53b08b3cc6c61cb428",0
"4dfd7587ab7c78861ea982a37c0de2d3",1
"ff2286b9d992bb243ddb4efebcb63c4e",0
"da4a2b78f7762fa2729e97f94707a1fc",1
"dea4a9bce52c2f8565fc992acb261a07",0
"5d07073017cd303de1196867e7d6672b",1
"95b5dde3aab62944c649b49920f21501",1
"5f5c559d886acfef072ae4b2c4d25ffb",1
"40e6e492ade65e5e4e55b01ce660ec4d",0
"19ddb98a40d325537f5a329c30ac55aa",0
"f6d0d9f2bb317ec6a7f4cc8f6c59739e",0
"aad2c89ccbd9c16814ee0a807173a224",1
"3b14240d0b7f6e5d409f41ae36acfd4a",1
"8d03bbc81feb2ba1237a9a9a7a75aa1e",1
"b05181839fdd5fe42eb62635cf4a5c54",0
"b277a87b1dfb90260082e9e0b893ac55",1
"e6caaa4ee4f574b3c805eb40bb27ac70",1
"ae294bbda9f5b4a339fc12649e8df0db",1
"6deb2f5f202e68b722771382fc0c775b",1
"635f288bb6459ea2888a52c6776a3400",1
"4c19d40b3fc2a03ebbe28ef0f4a58b77",0
"46abf1fee8a1159547d9cada75c367e5",1
"e86f928e6cec048fa47692e19026a37f",0
"c5eef2f7bcd3b6742e1aab40b94b4982",0
"95f0dac91b970bace50d0f6856d1a202",1
"e9e339f8bab83bc5f534c78545a25b40",0
"cfd56e5bed8f218b121a9485b9087549",1
"1d9a758c1a57e471cae71f0c2cd93aca",1
"3a0e7d1d0793e941b17e58c05330fc5a",1
"224ed0da0865beba9143ff4e63dcf588",0
"fa147a170640f2676072b0808a16ff66",1
"fe686a3fcc4d411076ea93f6ce00980b",1
"eac5b90548e00af953b5c9253f3292ce",1
"46ec6cdc427daeef464254aad1d4d869",1
"6d47c69c55a08e058f29a8e7cad4cd08",1
"31979f9bd120588b655aebe359f9410a",0
"a64df266c559d6677fc613f6c0e9d4fd",0
"b551264ae8f37ff0dde48ad379c91ace",1
"8d3184b04820b5ccabfefcbe28845be0",1
"19fd62b796ba047f6f8cca4055258788",
"615371fdb1dabe7a749ec2cb8a7c84fe",1
"fd23695a19bbc46e210fcb8069d5aa0b",0
"cc2596e34396ea6674b95e9bab8fcf08",1
"5d9386b874b98793c1af82f775c9e851",1
"4802b7cd8f9f27000fb7b1def7d4ca3c",1
"f61c62255adaeac2f5d25f6133c24f8e",0
"cb0c3ef7ca93bc0f996553ec557f1a8d",1
"71aa643d2b5b0acc09323ab57a08c32b",0
"1709bd5017610dbb1d63e61b225ef4b5",1
"023d68d8efe7c939f58c22d8ba4535aa",1
"4f271f2fb7bda6efc6416305edc99bae",0
"dfe251244cd5be6179d203b6599822af",0
"6471c9a17b639298951b9dc64a131537",0
"fe0ce7bcb6016f138d8f30c3295ecb9c",1
"807e436aa2dcdd3f5251490351b5878c",1
"246bb52eaadef397f66a2c02d95f86af",1
"b8c9d5e89f81a0ea789c6e156a7430e8",1
"eb9e78309e7c642ddc6b2dcb8f9416c2",1
"a878ab0347e5014843276bbcecb79bb7",1
"e5489196e726f0dd5e92a6831635835a",0
"6df963b97903eb4e96b1fc624420833d",1
"d8675c06da27e81f51a73fce174f5590",0
"0229b2e869d23f62682c0cd7d4a8d83b",
"c24e7cd0ed894ca050b2a9c27cf1e2c4",0
"d05f813d91bec1996c10d2fc17a594fc",1
"d4469dc2ba07ee3b00add77247bd0165",1
"a2bb84c7c846b2d1626310661d0c0539",0
"584343c82c5ee4b00519b852f0d909ea",0
"ac7e32c0a9a12d28cc1a76c0412c0dfa",1
"e971d8163a3f4b2cc4fbf4a92b03399f",1
"2a5a9dc9a2a51a3b9db6189b906a474a",0
"cc1ca7a487a4a348d85a63fa322d8253",1
"21dc5862d0a14e83c172030113960a45",1
"61cfe2bc195c076a080d48f321a69325",1
"3ae2f77d1fb73e1cf07f7ffba927936d",0
"4572b079be958eeb9e7fcd00e8970b35",1
"fe268db62df16d2e20b9adc1704b7d78",1
"9d04ee092f9221e261db2fce1b8ce7e3",1
"2a82caa50adad963cbf9bfa600160a5d",1
"a3f94005aed391ab51392ff053d0e3d1",1
"01bf3d09be60ba7db5fdff5d871c86c0",1
"db35970d5e94604c8f26d81357d31bf1",0
"868bb9bec4d9438124e4301714b2bb5a",1
"335c85e671465c40342ada77efd4cbe3",0
"362831f2b3ceae84dedd35791bf7cc69",1
"9643e9d68941ee48ee51faf27555256d",1
"50ba551b84ac509e20adfc8a9dbc69ab",0
"e09bced38cae810abef10f8d30b6d5f2",1
"e685e48a6fdcea2f9cf08fec855ab10d",1
"3767a5b58c292e5d7d141fe6937c568b",1
"a62ee5cba3485611bfcc2a3eacbfc0df",1
"9613069ba21c9817f39bfe9761574428",1
"6a1d0c4e96fa59e8d4cd1eef56437092",0
"2e102c4385145427b28a52ed57ba8536",0
"ce96c0f3e130750029960fc0d993e4fb",1
"1205693204529f54e3361f2fb354057e",1
"c1ec416eaebeb510963c2cddcc68103f",1
"ac3cd9c553d076cea687c2d40fb956ef",0
"b4582aca21377eb1024ac8fe4fc0f681",1
"e362add8ea38b23e58392d48b9272495",0
"99cd1b28574ffd17ecf9754232940ecb",1
"86e50c55e6b8ba6074a7af618c1aefcd",1
"9250cc897ed3907ea0ad7620ffca9d3f",1
"adf65720d2aa3f96661bf0f5cf5aad66",0
"4edb7df8dbaa26a4cc8e9d6154d43f6e",1
"12319c36c367408d5dd24b5b6887c8d5",0
"35b5ce99b61d3397dd8f0689007c2e92",0
"c9319642bcceedc515f3840fc124341a",1
"c1cf9f56a04951092629eb0d4d4b1d77",0
"11268af72c53cd68871d53f3e96dcea5",1
"fd1dadc8f8355699f69f18af5596c211",1
"c5f945d6dfc2cfc6c3e4a3329ce045e3",1
"e97e038397cdf29f7331d7538d596b08",1
"271d27e536e2f4c02f25ac643b11c685",1
"66a8bbc3581018e1305c51b14f05867f",1
"7470ef5190b46459da0edbc7c2d5f95d",1
"bcddeed14aafac415f76370a1c874e1f",1
"5f8c05348477519316cad6ca0cbc8b0b",1
"e944390cff7c9359908fb37d5e52183a",0
"6e5ee9d1f737ec5ed6c52c9d237adb42",0
"70c914b67276797d95ec18316649f77f",1
"60d3129f67e8220f5c14d6f2b42ff752",1
"12825a9e644179c3e53e1831e8c3aac6",
"cb295ba9518752ba4b2a4873f0d34348",0
"051c6b059db7a72f638e71a4e9a4808e",1
"aef97fc5b469f73ae5f28d3411108e08",0
"b0ef5f877b09dab12f82e3f9f92d3726",1
"0943c7ba0afd6bf1265a56e01e3144d5",0
"dc3e80df05f2d81980114994b675f99a",0
"183657d598ff0f9192c1cf9ecb4885bf",1
"24f75fb1475f2ca224bd05f729669445",1
"55f02219bc5e541120512e3193899806",1
"8d45fa932161770a6a32c36f02706f0c",0
"106576eb1c432d60396d0a388e89e448",1
"5eb653d49c052fad655fdd561e73b0e6",0
"8b21dcb23243af29ef0fca5c4157ba0a",0
"a4a91676f71e9bdc2b9fe171e78ac36d",0
"16888538e7125dc657ecbe8aa4501dea",1
"295767ecf109d248943d109a1ea90480",1
"b40dc7d71ba31c2f76164c8c5025e8c6",1
"182b4bb92c366d4b5a82059b517411f7",1
"f7a7eb3ff44ba7f3ac813bea3a8ab075",0
"051c72595fa4d63076412f4a198291de",1
"4133013c277894e0724a9284ca930c83",0
"a7c7801dd376cb254aead77d0397a4bf",1
"7069a6efcb5c327deea6ec728bb99c22",1
"ab67f6aacdfff9b06084e3b6cbc942ed",0
"e6f5eed475963f25c1cd93db786ab88b",1
"a208d4e17267a7227eeeda3b7d914eb4",1
"e768d6038bbb0b6308c595359afd5eab",1
"0c7ec8eca20c8e4a16142cde48dcc457",0
"95e4af8322a2844df7443701b05b6c44",0
"3079793f5a11b267d95d20f2fdb6ffe2",1
"17b177b25971e886f71caec2fb85ef60",1
"97695008b239192d96a7a0f10059cf93",1
"84aa87fca3ce4f8b7284e5e6913077e7",1
"4feb8d3cb4f26686dfe4e0da8f31d5db",0
"d0d88ccc78aade9346e1b17704877cd1",1
"5437ecc8fb95a2c0354b6b75c159f4fe",1
"c9a6f77241f169ee6538d062d21f848c",0
"fe0cc1af7ca7b23a6a9302ee56d86b37",1
"3f81983f831d8c6baa3b840a4103757f",1
"4e97445ffb36a83eb7dc6867d489808f",1
"adddb3e41836d57431034508bca406ce",1
"8a8219dd971a4827f10b7ab2af790e51",1
"3d8eab72196af2204274574db0af010d",1
"174b6ec8091ee431ba6de4482bd631ad",0
"deca56b9240f801cedf9c30da79a7485",1
"30c30d4d79471b1f7335973b679c8e4c",1
"454f287a27be0dbf6ab60e6b5dd3326d",1
"e229cec3166be33b1e73dda0db550fa5",1
"db8cd40a76e94503b7f5ff8d7107dd59",1
"fe140c42554c1add68094b6b68182cba",1
"b03f736882810a9a5424780c2026a7ee",1
"d5f639fca160b6aaf023810e49870eee",1
"ad7017832a43d35b7aa428456c3513ee",0
"7c709c3c0bf49ef2584c8a2d9ea76826",0
"e369146c56649b99b75a99786d2cf17e",1
"065dda47594ff31d2624f96e3e91f675",1
"e309d57747ce884fceec332610f432d2",0
"2b1a12ee30914a2ac1d63c9aa8d4c0ba",0
"469a30b2504326503cc3b7de07b700f9",1
"089ca6ec54a333fe5f375676a443c59d",1
"dbde98be09d8bdbe8cf31c3fec8cfaec",1
"eac9729db1588e8bec9f7e3afc9426e4",0
"470054fb5927d9025293371d15643676",1
"6e43a9eaea007a104f90a551306a1a71",1
"8d66d7a8d3d9088ee314d54b6e13e649",1
"3b65538282ae1e6d437539c1727ccb6c",1
"1cf919dd4fdee36dffdb147228216909",1
"3d0fee7ea21cea494dfd663ccfec330f",1
"6694e70fbbb2888d4a79333bcc4f3524",1
"3009c60ec698da9ee012c9eac2f6a262",1
"9e84e32422d0e595152f759225163a33",0
"642f18a62d506d9fc66b2615cd763808",1
"d87ec4735df4a5c0b271e1d7d24fc22a",1
"f5746795e29628637fd00d5532989ddb",0
"19bcfa22d46284f6af2bbc0a8a23dd70",1
"e3dde301ae68ec47e28925c385aef6e4",1
"cee2623a05f430c98f8f47951311cd7c",1
"1dca8c848c6bc8c71f144599b7413849",1
"5a5f950c2e78822256126f681abba1ce",1
"9c348e64d7058c4bcf22b4f6546979f1",0
"033b73cf045ef964b0f3e9a5ba029a98",1
"6a717b50dce4dc90a229e217af5e21a8",1
"3016d7fa0be6c4c4f3ce0fdd691396a2",0
"bd2097d72fbb858597ea411e23f4a2b1",1
"0a0ad178dc2f61cf2598895f729e81f7",1
"c2302e5152e173412d93ec61380f7684",1
"2b1924ee7beb5ae820827cf785e5f8e5",1
"fa3be9155dc93fdbb94eea54737ee5f5",0
"803c6c4e8c52d5f90457e7ed34ff8fc6",1
"d7bb9b533696fe51328c3a1a274e3b53",1
"c613f45ef6a33a0e3da8b70c814a5845",0
"80eef6371dc358b37572b92d59b0a12c",1
"e9dd0998b4f0a13ae2f00ee339c6df7c",0
"50366ad8c7517b4e632b73720a3f952e",1
"29fbdfb69a76ac9deb3f8dbc59683677",1
"29e48a48d931f5f4ddcf82b774cceb9c",1
"9665edc18d4c2899d176bd857db811f5",1
"a4f7eb67f0dd865d820f1ce9556ce59b",1
"108e844109a53ada4c4e7cfd763eb0c7",1
"5947ab7efad882e795121f2f62711e7e",0
"b9ea3efc25f0e7b23247209f3bf33c90",1
"5f0d6c4a663993e4534aa44c36604243",1
"48305690243983c2ac0de2259955bdd1",1
"8c27a347f6939167e7bd82e004c03f59",1
"cd65a887cf9e2bcb649c53ec9ec6ae6d",1
"957d78559688b6c8c78786c4ca6d72bb",0
"f5b932f0eb5bd5c39834d8ceed031910",0
"fbd793032cab745377e684b14a74917d",1
"6658580c22ce291b5909fcd2caaeece4",0
"33ab389434cdb61780e86fcf665e3183",0
"555f6922b8b41597c0b3d795bdef7b80",1
"2284b3889cc68c3ab4e1000c9bf77d33",1
"80c6ba7429a3e956b62894b97ff4ea19",1
"2e30c9788f7cd05f5054b69e62547466",0
"bbaed41c99b79daaa2579211ad435a23",1
"5d12e87da17c737bb33ab17427e621ec",1
"3c05ff3466e045ce4311da2bf012ce1a",0
"cb96439114abc8ae80e4e5af17f8b045",0
"57d705acbb3a9c6e75ab92fc99d36596",1
"f74f7023f8734f812184c21a53b8e3aa",1
"20b670748d1b71ab6a2a58ceb73b114a",0
"b2f0c3ead7ccf8680bc8c6d801f079f2",1
"17ac67c0267b2cbbf2b46954fa157d52",1
"163dafb9f615e0f2bf943359ac535f66",1
"e71f41317483bd6659742e8c2646edcb",1
"ded040d7cb5858974fee44475f6d9302",0
"01b7d250e4da3de45a4f2026f6f10452",1
"cca51bf335d22139e682f9f53373a06d",1
"354ea00ab8b670dc665cd5ea12afc4fb",1
"e46a3d382b73db15cca9dcb3ba39b35f",1
"8e822de1c53a33613f2a6f3448410bae",1
"7c7ed9ff5ba45beaae71b986273fa2ae",1
"b3c69e0c82e180ba17acbe57eff7db1a",1
"9f0a8afc30923d019582a04ee2204c9c",1
"2ff105fd68d2e21015756782ae025689",1
"9d7fc05dea7fd1cfda5ce4f0a7f98f20",1
"6a48b95af16a06ccf02c655aee209634",1
"7559bf4e183da2582c76c78f48574296",0
"71f74e850206f25cb0c7d641f973abae",0
"9b57c593d23f6ac40dc5c306cb214e36",0
"12874fac6751e251b18f52f64a8e2ab3",0
"a7a71727b53eaf179286700cea43b4a4",0
"381258378c634324adcd3d8b7d18fd8f",1
"49f8cc5ad5cb2eb51885404b0529ec4c",0
"36574835ccd10ff8b152a7fc2e373114",1
"c8d716cee869d8558221fa7258c218ec",0
"2cec858dc697a97bc8ae9c8466cb0a35",1
"c942a6b4bb167847b8b80144950d93c4",1
"2382b8a5148c5c8ab425518206cc6e88",1
"f7f111c07521c3264086079640296b5d",1
"56b2c4b46bf1372e65fabb528113a653",1
"60ddb4bc27d1a307d6620f328f395abe",0
"361696435279e274f5ae0ad8729888f6",0
"e7141164bd8355dfddc5d72eb77deea5",1
"f350e20855cf2300287e9c6e3bf9cdda",0
"bf96dc80eabbf0d3c41b7bdbe6ddd3ea",1
"2165b2c33a5b0d5ad4d7d427b3464c41",1
"deb27a0f4f410f97e68ba4d5e72e9c3a",1
"6afb2810b397f2f46109e09e619d4f92",0
"f0fcf84b57fc2da88d253530e60884ec",1
"47d9e2cc802352ad2ed4a99f2516bf2d",1
"9fdb695a44d6030de9683a704eb5239f",0
"50bbcdd82dd0530ae393eacdcbee0fd3",1
"30f43c25a8a39e460c4494e2c86ae0f8",1
"fb8e4fe2af81331bee4fefd8ec222c82",1
"dcc4b9526d1996e7ded5c9f61533dea7",0
"0a0722dd3a6a24d2b170e0afa214dfc1",1
"6522a8f9c4c2b1c95b241e63fb6359b4",1
"bca3a30fcbbba02d26816b33612a7f88",1
"54fbe2327a5062b654348bf954b6a881",0
"0e21b15c87224fff8173e280b06ff79f",0
"6a3bbb49ba666de6fdecc2ba134e1f2c",1
"8cc3a2c8182844bcff42025c263b3329",1
"7f8d68803ff815d849001d48ccb718aa",0
"08c8f3b3d678616bbfcfcdb9746dd9d3",1
"4efb561b3a1d9910cacf6e89f2db40f3",1
"4caa14a2b16c9a1032c884c44cfb095f",0
"1c331877c2737b805c30e6975f43cc96",0
"f8b3770a8b98528ce97e28d87ecedf51",1
"1de7079207f8e0e8f2998cdb26831352",0
"0eb5ebe85427dae3cd8badafba71aed8",1
"cd226f4f70fa4d1bfdd73b3d0706f221",1
"07521b2a79bc7d64b54540f013df3513",1
"b934fa3e03d0bc4387f0b6fce1757b68",0
"f90a5cf32664c015f4110584a4fcdad4",0
"edb9d3e4b4d0f4c1fa34a06fa3252a64",1
"24fe5e4da5734af827b5bc3080261797",0
"371115d750fb89adcf6ac6a4ae7c275b",1
"3586857e5bc8ef18a6318afab27dfcb5",0
"a08ffea037871b037c8d8c04367981fa",0
"6c9951048b2469513c7a1d38e66e5fb3",1
"3d545450a2f65e4935df0aa4d05837f3",0
"793cd4e9033595aa4f101efbc1fdc8e6",0
"432a14e3660e93076c50004ee620ef5b",1
"a8540df3e52c6fa87c29c65f2a386565",0
"96b03bb3810d1ecbd427b3e19afa64e8",0
"d1c329956aa605c460466746ef2590dc",1
"a72fef3710f9246f17029ff411dce85b",0
"40a6f15dd54c2465b3468dbe4503c4a7",1
"68c2a3a8901fce3624d74af4383ffd25",0
"b786a175a27e73cf4d6349d0a4bd05b5",0
"3639a8d7178f2ab6651b4f9e817a0087",1
"e244a1bd734a27160cf6964d09e54ac5",1
"8677f91d051fc581e179f37b7baf0fe3",1
"48e0eecf1271d3fd932830529582ef46",1
"e0cd5a87543029492e5acd770339fb3e",1
"d0e43f2cb1c44c8f74c29a4c6c04fc30",1
"b36af6decce5e981eff86c70692e3dcf",0
"8c41e7bb3e6e47afb0dc0872ff721202",0
"35bb573525f7e325ae255d0a09c5f2eb",1
"a2f652a6cfd69993c6a8ec698f605e39",1
"724d8b973af7deae45f1bb346ff4f5c8",0
"6d786522c040290092ee6c5ca5665098",1
"ce78730b99ba69658b5fd32f20e4191f",1
"7574acd1fb629ad69de02ac22501927a",1
"fed41652e429e528ef1311efb05379b5",1
"76077d70a7ccfb58424cbe5da97059e8",1
"25e135faf8c8a8e8974bdb6ebebc647a",1
"66b20c60f0f86457b3ceb9f331eb5f83",1
"2536b46baead73ef577bc36d902f7b29",1
"09b41eb5d2df563cc0f06d496f447420",1
"9f4b284fa32ebf130ac488850f2d2c5a",0
"910dd534756936c4c3ed87a8dcb9d57f",0
"5e251dbcc4ec156d901ea5adf4890053",0
"019a8613baa4e45fab8cd9a7ec325b24",1
